"Notes"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	"Year"	"Year Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	"Five Minute APGAR Score"	"Five Minute APGAR Score Code"	Births
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"1"	"1"	1
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"2"	"2"	2
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"3"	"3"	1
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"4"	"4"	0
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"5"	"5"	3
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"6"	"6"	2
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"7"	"7"	11
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"8"	"8"	68
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"9"	"9"	355
	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"	"10"	"10"	21
"Total"	"No prenatal care"	"00"	"2016"	"2016"	"42 weeks"	"42"			464
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"0"	"0"	0
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"1"	"1"	1
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"2"	"2"	0
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"3"	"3"	1
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"4"	"4"	0
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"5"	"5"	0
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"6"	"6"	0
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"7"	"7"	1
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"8"	"8"	4
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"9"	"9"	55
	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"	"10"	"10"	2
"Total"	"No prenatal care"	"00"	"2016"	"2016"	"43 weeks"	"43"			64
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"0"	"0"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"1"	"1"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"2"	"2"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"3"	"3"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"4"	"4"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"5"	"5"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"6"	"6"	0
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"7"	"7"	2
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"8"	"8"	3
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"9"	"9"	7
	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"	"10"	"10"	2
"Total"	"No prenatal care"	"00"	"2016"	"2016"	"44 weeks"	"44"			14
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"0"	"0"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"1"	"1"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"2"	"2"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"3"	"3"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"4"	"4"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"5"	"5"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"6"	"6"	0
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"7"	"7"	1
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"8"	"8"	1
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"9"	"9"	1
	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"	"10"	"10"	1
"Total"	"No prenatal care"	"00"	"2016"	"2016"	"45 weeks"	"45"			4
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"0"	"0"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"1"	"1"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"2"	"2"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"3"	"3"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"4"	"4"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"5"	"5"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"6"	"6"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"7"	"7"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"8"	"8"	0
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"9"	"9"	1
	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"	"10"	"10"	2
"Total"	"No prenatal care"	"00"	"2016"	"2016"	"46 weeks"	"46"			3
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"0"	"0"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"1"	"1"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"2"	"2"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"3"	"3"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"4"	"4"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"5"	"5"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"6"	"6"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"7"	"7"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"8"	"8"	0
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"9"	"9"	1
	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2016"	"2016"	"47 weeks"	"47"			1
"Total"	"No prenatal care"	"00"	"2016"	"2016"					58344
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"0"	"0"	3
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"1"	"1"	32
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"2"	"2"	1
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"3"	"3"	3
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"4"	"4"	0
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"5"	"5"	0
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"6"	"6"	0
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"7"	"7"	0
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"8"	"8"	0
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"9"	"9"	1
	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"17 weeks"	"17"			40
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"0"	"0"	8
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"1"	"1"	35
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"2"	"2"	8
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"3"	"3"	2
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"4"	"4"	0
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"5"	"5"	1
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"6"	"6"	0
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"7"	"7"	0
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"8"	"8"	0
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"9"	"9"	0
	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"18 weeks"	"18"			54
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"0"	"0"	6
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"1"	"1"	39
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"2"	"2"	23
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"3"	"3"	7
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"4"	"4"	3
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"5"	"5"	0
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"6"	"6"	0
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"7"	"7"	0
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"8"	"8"	0
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"9"	"9"	1
	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"19 weeks"	"19"			79
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"0"	"0"	14
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"1"	"1"	97
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"2"	"2"	16
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"3"	"3"	12
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"4"	"4"	1
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"5"	"5"	3
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"6"	"6"	0
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"7"	"7"	1
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"8"	"8"	2
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"9"	"9"	1
	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"20 weeks"	"20"			147
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"0"	"0"	18
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"1"	"1"	88
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"2"	"2"	47
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"3"	"3"	9
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"4"	"4"	5
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"5"	"5"	1
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"6"	"6"	0
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"7"	"7"	1
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"8"	"8"	2
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"9"	"9"	0
	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"	"10"	"10"	1
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"21 weeks"	"21"			172
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"0"	"0"	7
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"1"	"1"	91
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"2"	"2"	27
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"3"	"3"	6
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"4"	"4"	8
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"5"	"5"	4
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"6"	"6"	5
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"7"	"7"	8
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"8"	"8"	3
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"9"	"9"	5
	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"22 weeks"	"22"			164
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"0"	"0"	11
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"1"	"1"	63
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"2"	"2"	32
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"3"	"3"	21
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"4"	"4"	24
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"5"	"5"	19
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"6"	"6"	30
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"7"	"7"	33
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"8"	"8"	15
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"9"	"9"	16
	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"23 weeks"	"23"			264
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"0"	"0"	9
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"1"	"1"	40
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"2"	"2"	20
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"3"	"3"	21
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"4"	"4"	23
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"5"	"5"	33
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"6"	"6"	36
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"7"	"7"	59
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"8"	"8"	39
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"9"	"9"	35
	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"24 weeks"	"24"			315
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"0"	"0"	3
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"1"	"1"	31
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"2"	"2"	21
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"3"	"3"	24
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"4"	"4"	17
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"5"	"5"	24
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"6"	"6"	38
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"7"	"7"	52
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"8"	"8"	62
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"9"	"9"	36
	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"25 weeks"	"25"			308
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"0"	"0"	4
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"1"	"1"	15
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"2"	"2"	7
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"3"	"3"	11
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"4"	"4"	21
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"5"	"5"	21
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"6"	"6"	49
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"7"	"7"	72
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"8"	"8"	64
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"9"	"9"	63
	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"26 weeks"	"26"			327
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"0"	"0"	5
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"1"	"1"	13
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"2"	"2"	16
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"3"	"3"	16
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"4"	"4"	22
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"5"	"5"	16
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"6"	"6"	42
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"7"	"7"	61
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"8"	"8"	87
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"9"	"9"	70
	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"27 weeks"	"27"			348
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"0"	"0"	3
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"1"	"1"	10
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"2"	"2"	3
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"3"	"3"	10
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"4"	"4"	10
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"5"	"5"	26
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"6"	"6"	40
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"7"	"7"	82
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"8"	"8"	115
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"9"	"9"	101
	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"	"10"	"10"	0
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"28 weeks"	"28"			400
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"0"	"0"	4
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"1"	"1"	9
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"2"	"2"	4
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"3"	"3"	7
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"4"	"4"	11
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"5"	"5"	22
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"6"	"6"	41
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"7"	"7"	65
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"8"	"8"	147
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"9"	"9"	140
	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"	"10"	"10"	4
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"29 weeks"	"29"			454
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"0"	"0"	6
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"1"	"1"	12
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"2"	"2"	9
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"3"	"3"	10
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"4"	"4"	12
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"5"	"5"	20
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"6"	"6"	41
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"7"	"7"	83
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"8"	"8"	165
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"9"	"9"	202
	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"	"10"	"10"	2
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"30 weeks"	"30"			562
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"0"	"0"	3
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"1"	"1"	12
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"2"	"2"	10
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"3"	"3"	8
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"4"	"4"	13
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"5"	"5"	19
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"6"	"6"	40
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"7"	"7"	73
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"8"	"8"	199
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"9"	"9"	323
	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"	"10"	"10"	4
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"31 weeks"	"31"			704
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"0"	"0"	5
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"1"	"1"	13
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"2"	"2"	8
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"3"	"3"	11
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"4"	"4"	20
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"5"	"5"	31
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"6"	"6"	52
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"7"	"7"	92
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"8"	"8"	265
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"9"	"9"	494
	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"	"10"	"10"	2
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"32 weeks"	"32"			993
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"0"	"0"	4
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"1"	"1"	10
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"2"	"2"	11
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"3"	"3"	11
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"4"	"4"	13
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"5"	"5"	29
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"6"	"6"	38
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"7"	"7"	77
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"8"	"8"	301
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"9"	"9"	751
	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"	"10"	"10"	7
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"33 weeks"	"33"			1252
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"0"	"0"	5
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"1"	"1"	12
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"2"	"2"	12
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"3"	"3"	17
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"4"	"4"	16
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"5"	"5"	18
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"6"	"6"	42
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"7"	"7"	122
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"8"	"8"	446
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"9"	"9"	1493
	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"	"10"	"10"	13
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"34 weeks"	"34"			2196
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"0"	"0"	4
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"1"	"1"	7
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"2"	"2"	10
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"3"	"3"	17
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"4"	"4"	19
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"5"	"5"	28
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"6"	"6"	48
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"7"	"7"	127
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"8"	"8"	525
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"9"	"9"	2114
	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"	"10"	"10"	38
"Total"	"No prenatal care"	"00"	"2017"	"2017"	"35 weeks"	"35"			2937
	"No prenatal care"	"00"	"2017"	"2017"	"36 weeks"	"36"	"0"	"0"	8
	"No prenatal care"	"00"	"2017"	"2017"	"36 weeks"	"36"	"1"	"1"	10
	"No prenatal care"	"00"	"2017"	"2017"	"36 weeks"	"36"	"2"	"2"	7
	"No prenatal care"	"00"	"2017"	"2017"	"36 weeks"	"36"	"3"	"3"	12
